geo_id,state_fips,county_fips,county,area_km2,northmost,southmost,eastmost,westmost,bbox_area_km2,occupied_raw,occupied
0500000US12125,12,125,Union,630.81004,30.143117,29.923093,-82.142578,-82.57601,1020.8162281732866,0.6179467200759646,0.6179467200759646
0500000US13001,13,001,Appling,1313.33979,31.966182,31.471262,-82.048582,-82.52142,2461.289195602971,0.5335983241409612,0.5335983241409612
0500000US13013,13,013,Barrow,415.20030999999994,34.127493,33.896682,-83.537385,-83.869115,784.7376734997832,0.5290944018888303,0.5290944018888303
0500000US13029,13,029,Bryan,1129.1545299999998,32.241289,31.72607,-81.138533,-81.780858,3470.6765197597615,0.3253413343396691,0.3253413343396691
0500000US13043,13,043,Candler,629.48396,32.53877,32.268783,-81.918671,-82.252757,941.5965512076116,0.6685283194725782,0.6685283194725782
0500000US13055,13,055,Chattooga,811.54542,34.588684,34.286097,-85.107748,-85.527127,1294.0381599479372,0.6271417993057105,0.6271417993057105
0500000US13059,13,059,Clarke,308.728,34.040572,33.847977,-83.24086,-83.537385,585.7820844602795,0.5270355789123389,0.5270355789123389
0500000US13071,13,071,Colquitt,1409.35627,31.334966,31.033875,-83.50981,-84.003876,1573.5334661732911,0.8956633591196779,0.8956633591196779
0500000US13079,13,079,Crawford,841.4599199999999,32.849562,32.529927,-83.70109,-84.202628,1668.1624239671917,0.5044232551401416,0.5044232551401416
0500000US13091,13,091,Dodge,1284.3551,32.452533,31.900325,-82.87179,-83.346528,2743.5199835034887,0.4681413322019518,0.4681413322019518
0500000US13107,13,107,Emanuel,1762.7643600000001,32.835772,32.292194,-82.001236,-82.647733,3661.99497936842,0.48136722467708626,0.48136722467708626
0500000US13113,13,113,Fayette,503.34578,33.550933,33.2565,-84.381759,-84.62722,745.9821127500165,0.6747424253169384,0.6747424253169384
0500000US13123,13,123,Gilmer,1104.7386,34.855398,34.548946,-84.196754,-84.657098,1434.0096950834543,0.7703843312828565,0.7703843312828565
0500000US08053,08,053,Hinsdale,2893.68009,38.147267,37.422673,-107.000602,-107.568875,4023.654220026096,0.7191671877761983,0.7191671877761983
0500000US08057,08,057,Jackson,4179.54257,41.003082,40.323382,-105.854926,-106.857772,6393.0167576092135,0.6537668722712713,0.6537668722712713
0500000US08059,08,059,Jefferson,1979.2987199999998,39.913886,39.129564,-105.04874,-105.398949,2619.749169659744,0.7555298587066919,0.7555298587066919
0500000US08073,08,073,Lincoln,6676.05134,39.566331,38.516409,-103.154376,-104.055528,9085.914196319305,0.7347693579039588,0.7347693579039588
0500000US08083,08,083,Montezuma,5256.474929999999,37.639587,36.998906,-107.970086,-109.04581,6776.822602060885,0.7756547926164489,0.7756547926164489
0500000US08095,08,095,Phillips,1781.73352,40.749586,40.438473,-102.051292,-102.664804,1792.0396106880646,0.994248960443398,0.994248960443398
0500000US08105,08,105,Rio Grande,2361.97122,37.835244,37.400852,-106.038413,-106.711624,2864.057417418576,0.8246940880566861,0.8246940880566861
0500000US08111,08,111,San Juan,1003.5939199999999,37.965015,37.639501,-107.468843,-107.970086,1593.9972812795263,0.6296083009592084,0.6296083009592084
0500000US08123,08,123,Weld,10326.946419999998,41.001887,40.000251,-103.574522,-105.05672,13957.90884164738,0.7398634377942507,0.7398634377942507
0500000US09015,09,015,Windham,1328.4369,42.028962,41.634799,-71.789465,-72.239559,1634.431982697127,0.8127820025938453,0.8127820025938453
0500000US12001,12,001,Alachua,2266.3017999999997,29.940881,29.431764,-82.050291,-82.658554,3326.3919007192285,0.6813093188177806,0.6813093188177806
